Species,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
Common Hill Myna,0.1538462,0.1208791,0.0833333,0.2,0.0833333,0.1052632,0.1071429,0.0681818,0.0980392,0.1818182,0.1818182,0.1944444
Rosy Starling,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daurian Starling,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chestnut-cheeked Starling,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indian Pied Starling,0.2051282,0.5054945,0.2916667,0.3,0.3472222,0.3263158,0.3452381,0.2613636,0.2745098,0.2987013,0.2363636,0.2222222
Brahminy Starling,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chestnut-tailed Starling,0.2820513,0.2967033,0.2777778,0.34,0.2361111,0.3368421,0.2619048,0.2272727,0.2941176,0.3116883,0.3272727,0.3055556
Common Myna,0.1794872,0.4835165,0.4027778,0.34,0.3472222,0.3578947,0.3095238,0.375,0.3137255,0.3376623,0.4,0.3888889
Bank Myna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0113636,0.0392157,0.0,0.0,0.0
Jungle Myna,0.0,0.0659341,0.0555556,0.12,0.1388889,0.0421053,0.0595238,0.0795455,0.1568627,0.1428571,0.1454545,0.0555556
Great Myna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0181818,0.0015
Spot-winged Starling,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dark-sided Thrush,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-billed Thrush,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012987,0.0,0.0015
Scaly Thrush,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pied Thrush,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0181818,0.0
Orange-headed Thrush,0.0,0.0,0.0,0.02,0.0,0.0315789,0.0357143,0.0568182,0.0196078,0.038961,0.0727273,0.0694444
Gray-winged Blackbird,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tickell's Thrush,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black-breasted Thrush,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0113636,0.0,0.0,0.0,0.0138889
Eyebrowed Thrush,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dark-sided Flycatcher,0.0,0.0,0.0277778,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Asian Brown Flycatcher,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0138889
Brown-breasted Flycatcher,0.0,0.010989,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oriental Magpie-Robin,0.5384615,0.6153846,0.5416667,0.42,0.3888889,0.4526316,0.3214286,0.4090909,0.2941176,0.3376623,0.2545455,0.3194444
White-rumped Shama,0.1282051,0.0989011,0.0972222,0.06,0.0694444,0.0631579,0.0833333,0.0454545,0.0784314,0.1298701,0.0363636,0.0833333
Large Niltava,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Small Niltava,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0519481,0.0545455,0.0555556
Rufous-bellied Niltava,0.0,0.0,0.0015,0.0,0.0,0.0,0.0119048,0.0,0.0,0.0519481,0.0545455,0.0833333
niltava sp.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0138889
Verditer Flycatcher,0.0,0.0,0.0015,0.02,0.0,0.0421053,0.0357143,0.1136364,0.0588235,0.1688312,0.2,0.125
Pale-chinned Flycatcher,0.1025641,0.021978,0.0694444,0.12,0.0416667,0.0631579,0.0595238,0.0681818,0.0392157,0.0909091,0.0727273,0.0694444
Pale Blue Flycatcher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0138889
Blue-throated Flycatcher,0.0,0.021978,0.0555556,0.0,0.0277778,0.0315789,0.0595238,0.0454545,0.0392157,0.1298701,0.0909091,0.1388889
Hill Blue Flycatcher,0.0,0.0,0.0,0.02,0.0138889,0.0105263,0.0119048,0.0340909,0.0196078,0.012987,0.0363636,0.0416667
Cyornis sp.,0.0,0.010989,0.0,0.0,0.0,0.0,0.0119048,0.0113636,0.0,0.0,0.0,0.0
Lesser Shortwing,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0196078,0.025974,0.0181818,0.0416667
Indian Blue Robin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Siberian Blue Robin,0.0,0.010989,0.0,0.0,0.0,0.0,0.0,0.0227273,0.0196078,0.038961,0.0181818,0.0555556
Bluethroat,0.0,0.0,0.0138889,0.06,0.0972222,0.0526316,0.0357143,0.0227273,0.0,0.012987,0.0,0.0
Blue Whistling-Thrush,0.0,0.0,0.0,0.0,0.0,0.0421053,0.0238095,0.0227273,0.0588235,0.0519481,0.0909091,0.0555556
Black-backed Forktail,0.025641,0.010989,0.0277778,0.04,0.0416667,0.0315789,0.0357143,0.0340909,0.0980392,0.0519481,0.1272727,0.0555556
Firethroat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Siberian Rubythroat,0.025641,0.0,0.0,0.0,0.0138889,0.0210526,0.0238095,0.0909091,0.0588235,0.0519481,0.0727273,0.0416667
Chinese Rubythroat,0.0,0.0,0.0,0.0,0.0015,0.0105263,0.0238095,0.0568182,0.0588235,0.038961,0.0181818,0.0138889
Himalayan/Chinese Rubythroat (White-tailed Rubythroat),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
White-tailed Robin,0.0,0.0,0.0015,0.0,0.0,0.0210526,0.0,0.0340909,0.0,0.0649351,0.0545455,0.0694444
Himalayan Bluetail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0
Rufous-breasted Bush-Robin,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
White-browed Bush-Robin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0
Slaty-blue Flycatcher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0113636,0.0,0.0,0.0,0.0
Snowy-browed Flycatcher,0.0,0.0,0.0,0.0,0.0,0.0210526,0.0119048,0.0113636,0.0196078,0.0649351,0.0545455,0.1666667
Pygmy Flycatcher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0181818,0.0
Rufous-gorgeted Flycatcher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012987,0.0545455,0.0
Sapphire Flycatcher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Little Pied Flycatcher,0.025641,0.021978,0.0138889,0.0,0.0,0.0315789,0.0595238,0.0454545,0.0588235,0.1168831,0.0363636,0.1527778
Taiga Flycatcher,0.5384615,0.6263736,0.5,0.5,0.3333333,0.4,0.3571429,0.4204545,0.4313725,0.5454545,0.4,0.4305556
White-capped Redstart,0.0,0.0,0.0,0.0,0.0277778,0.0,0.0119048,0.0,0.0392157,0.025974,0.0727273,0.0833333
Black Redstart,0.0,0.0,0.0,0.0,0.0,0.0,0.0238095,0.0,0.0,0.0,0.0,0.0
Blue Rock-Thrush,0.0015,0.0,0.0138889,0.0,0.0,0.0,0.0,0.0113636,0.0196078,0.012987,0.0,0.0277778
White-throated Bushchat,0.0,0.0,0.0,0.0,0.0138889,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Siberian Stonechat,0.025641,0.0769231,0.0555556,0.1,0.1805556,0.1473684,0.0714286,0.2045455,0.1176471,0.1298701,0.1090909,0.0694444
White-tailed Stonechat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196078,0.0,0.0,0.0
Pied Bushchat,0.0,0.010989,0.0277778,0.04,0.0277778,0.0421053,0.0238095,0.0681818,0.1176471,0.0779221,0.0363636,0.0277778
Jerdon's Bushchat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gray Bushchat,0.0,0.0,0.0138889,0.0,0.0,0.0,0.0,0.0,0.0,0.012987,0.0,0.0
Thick-billed Flowerpecker,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0015,0.0015,0.025974,0.0181818,0.0
Yellow-vented Flowerpecker,0.025641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012987,0.0363636,0.0138889
Yellow-bellied Flowerpecker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015
Pale-billed Flowerpecker,0.3076923,0.3296703,0.2222222,0.22,0.0833333,0.1263158,0.0714286,0.1704545,0.0784314,0.1558442,0.0909091,0.0555556
Scarlet-backed Flowerpecker,0.1282051,0.0769231,0.0555556,0.1,0.0416667,0.0631579,0.0952381,0.0568182,0.0588235,0.1948052,0.0727273,0.1527778
flowerpecker sp.,0.0,0.021978,0.0,0.02,0.0277778,0.0,0.0119048,0.0340909,0.0196078,0.0,0.0,0.0
Ruby-cheeked Sunbird,0.0769231,0.032967,0.0277778,0.04,0.0416667,0.0526316,0.0714286,0.0568182,0.0392157,0.1428571,0.0181818,0.125
Purple-rumped Sunbird,0.3589744,0.4175824,0.1944444,0.16,0.1805556,0.1894737,0.0833333,0.1931818,0.1764706,0.2337662,0.1272727,0.125
Van Hasselt's Sunbird,0.0,0.0,0.0,0.0,0.0277778,0.0210526,0.0,0.0113636,0.0196078,0.0,0.0181818,0.0
Purple Sunbird,0.0769231,0.0659341,0.0555556,0.06,0.0416667,0.0105263,0.0357143,0.0227273,0.0392157,0.1428571,0.1272727,0.125
Mrs. Gould's Sunbird,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Crimson Sunbird,0.0512821,0.0989011,0.0555556,0.04,0.0,0.0315789,0.047619,0.0568182,0.0588235,0.1038961,0.0727273,0.0833333
sunbird sp.,0.0,0.010989,0.0,0.02,0.0277778,0.0105263,0.0238095,0.0113636,0.0196078,0.0,0.0,0.0
Little Spiderhunter,0.1538462,0.1648352,0.0972222,0.1,0.0833333,0.1157895,0.1428571,0.1590909,0.0980392,0.2207792,0.2,0.25
Streaked Spiderhunter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0340909,0.0,0.0,0.0181818,0.0
spiderhunter sp.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015
Asian Fairy-bluebird,0.025641,0.032967,0.0,0.04,0.0277778,0.0421053,0.047619,0.0568182,0.0392157,0.1038961,0.1090909,0.0833333
Blue-winged Leafbird,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012987,0.0,0.0277778
Golden-fronted Leafbird,0.0769231,0.1098901,0.0694444,0.04,0.0,0.0105263,0.0714286,0.0681818,0.0980392,0.1558442,0.1090909,0.1805556
leafbird sp.,0.0,0.0,0.0,0.0,0.0138889,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Baya Weaver,0.0,0.010989,0.0138889,0.0,0.0277778,0.0526316,0.0119048,0.0454545,0.0588235,0.0519481,0.0545455,0.0416667
Ploceus sp.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indian Silverbill,0.0,0.0,0.0,0.0,0.0,0.0210526,0.0119048,0.0,0.0588235,0.012987,0.0363636,0.0
Scaly-breasted Munia,0.0,0.021978,0.0416667,0.0,0.0,0.0210526,0.0238095,0.0568182,0.0980392,0.025974,0.0181818,0.0138889
White-rumped Munia,0.1794872,0.0989011,0.0972222,0.12,0.0138889,0.0842105,0.0595238,0.1022727,0.1176471,0.038961,0.0181818,0.0138889
Tricolored Munia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196078,0.0,0.0181818,0.0
Chestnut Munia,0.0,0.0,0.0,0.0,0.0555556,0.0842105,0.0357143,0.0681818,0.0392157,0.025974,0.0181818,0.0
Red Avadavat,0.0,0.021978,0.0138889,0.0,0.0416667,0.0421053,0.0357143,0.0909091,0.0980392,0.0779221,0.0181818,0.0138889
House Sparrow,0.3846154,0.3186813,0.2916667,0.26,0.2638889,0.4210526,0.3333333,0.2954545,0.254902,0.2857143,0.1090909,0.2916667
Eurasian Tree Sparrow,0.0,0.021978,0.0,0.0015,0.0138889,0.0315789,0.0,0.0015,0.0,0.012987,0.0,0.0138889
Passer sp.,0.0,0.0,0.0,0.0,0.0138889,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Forest Wagtail,0.0512821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196078,0.0,0.0181818,0.0
Gray Wagtail,0.0512821,0.021978,0.0277778,0.0,0.0416667,0.0526316,0.0119048,0.0113636,0.0588235,0.025974,0.0181818,0.0555556
Eastern Yellow Wagtail,0.025641,0.032967,0.0277778,0.04,0.0,0.0,0.0,0.0,0.0196078,0.0649351,0.0,0.0015
Western/Eastern Yellow Wagtail,0.0,0.0,0.0,0.02,0.0138889,0.0,0.0,0.0,0.0,0.0,0.0,0.0138889
Citrine Wagtail,0.0,0.043956,0.0277778,0.06,0.0694444,0.0105263,0.047619,0.0340909,0.1372549,0.0909091,0.0181818,0.0416667
White-browed Wagtail,0.0,0.0,0.0138889,0.02,0.0,0.0,0.0,0.0,0.0196078,0.0,0.0,0.0
White Wagtail,0.0769231,0.1098901,0.0833333,0.08,0.0416667,0.0631579,0.1190476,0.1136364,0.0784314,0.1298701,0.1272727,0.0694444
wagtail sp.,0.0,0.043956,0.0277778,0.0,0.0277778,0.0421053,0.0119048,0.0,0.0,0.0,0.0,0.0
Richard's Pipit,0.0512821,0.043956,0.0694444,0.12,0.2222222,0.1263158,0.0357143,0.0340909,0.0196078,0.012987,0.0363636,0.0138889
Paddyfield Pipit,0.0,0.032967,0.0694444,0.1,0.125,0.0526316,0.0595238,0.0795455,0.0784314,0.025974,0.0181818,0.0277778
Richard's/Paddyfield Pipit,0.0,0.010989,0.0,0.0,0.0,0.0105263,0.0119048,0.0,0.0,0.0,0.0,0.0
Blyth's Pipit,0.0,0.021978,0.0138889,0.06,0.0694444,0.0315789,0.0119048,0.0227273,0.0,0.0,0.0181818,0.0
Rosy Pipit,0.0,0.0,0.0555556,0.1,0.1805556,0.1157895,0.0357143,0.0227273,0.0196078,0.012987,0.0545455,0.0416667
Tree Pipit,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olive-backed Pipit,0.0512821,0.0549451,0.0416667,0.04,0.0555556,0.0842105,0.1190476,0.1363636,0.1372549,0.1038961,0.1090909,0.0277778
Red-throated Pipit,0.0,0.0,0.0138889,0.04,0.0277778,0.0,0.0119048,0.0,0.0,0.0015,0.0,0.0
pipit sp.,0.0,0.010989,0.0,0.04,0.0277778,0.0210526,0.0,0.0113636,0.0196078,0.012987,0.0,0.0
Common Rosefinch,0.0,0.0,0.0,0.0,0.0138889,0.0210526,0.0119048,0.0340909,0.0,0.025974,0.0181818,0.0
Crested Bunting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025974,0.0,0.0
Black-headed Bunting,0.0,0.0,0.0,0.0,0.0277778,0.0105263,0.0,0.0,0.0,0.0,0.0181818,0.0
Chestnut-eared Bunting,0.0,0.010989,0.0,0.02,0.1111111,0.0526316,0.047619,0.0681818,0.0784314,0.0519481,0.0545455,0.0
Yellow-breasted Bunting,0.0,0.0,0.0,0.0,0.0277778,0.0105263,0.0119048,0.0,0.0,0.025974,0.0181818,0.0
Little Bunting,0.0,0.0,0.0,0.0,0.0138889,0.0105263,0.0119048,0.0113636,0.0784314,0.0015,0.0545455,0.0138889
Black-faced Bunting,0.0,0.0,0.0,0.02,0.0416667,0.0210526,0.0119048,0.0568182,0.0784314,0.0,0.0545455,0.0138889
Tristram's Bunting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
passerine sp.,0.025641,0.021978,0.0,0.0,0.0,0.0,0.0,0.0113636,0.0,0.0,0.0363636,0.0138889
bird sp.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
