Species,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
European Starling,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072464,0.0,0.0,0.0273973,0.0
Indian Pied Starling,0.53,0.5376884,0.5253165,0.5135135,0.4482759,0.3939394,0.4269663,0.5217391,0.4588235,0.53125,0.6164384,0.5544554
Brahminy Starling,0.1,0.0854271,0.0696203,0.1216216,0.1206897,0.0909091,0.1235955,0.0942029,0.1176471,0.078125,0.0958904,0.0544554
Chestnut-tailed Starling,0.2,0.2160804,0.2341772,0.2837838,0.2758621,0.1616162,0.2247191,0.2246377,0.2705882,0.203125,0.3013699,0.2277228
Common Myna,0.65,0.5829146,0.5443038,0.527027,0.5862069,0.4848485,0.4494382,0.5289855,0.4588235,0.5625,0.5890411,0.5544554
Bank Myna,0.1,0.1557789,0.1329114,0.1351351,0.1810345,0.2020202,0.1910112,0.2101449,0.2235294,0.171875,0.1780822,0.2574257
Jungle Myna,0.33,0.321608,0.3164557,0.222973,0.25,0.2424242,0.247191,0.2463768,0.1647059,0.25,0.3287671,0.2277228
Scaly Thrush,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Orange-headed Thrush,0.09,0.0703518,0.0696203,0.0202703,0.0086207,0.0,0.011236,0.0144928,0.0,0.0,0.0,0.0049505
Gray-winged Blackbird,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tickell's Thrush,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black-breasted Thrush,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
White-collared Blackbird,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black-throated Thrush,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0148515
Red-throated Thrush,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dark-sided Flycatcher,0.0,0.0015,0.0063291,0.0067568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Asian Brown Flycatcher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brown-breasted Flycatcher,0.0,0.0100503,0.0126582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oriental Magpie-Robin,0.52,0.4271357,0.4177215,0.3716216,0.3965517,0.3333333,0.4044944,0.3768116,0.3294118,0.453125,0.4383562,0.4554455
White-rumped Shama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Verditer Flycatcher,0.0,0.0,0.0,0.0067568,0.0086207,0.010101,0.0,0.0144928,0.0117647,0.0,0.0136986,0.0247525
Blue-throated Flycatcher,0.0,0.0,0.0063291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyornis sp.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indian Blue Robin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bluethroat,0.0,0.0050251,0.0063291,0.027027,0.0258621,0.0015,0.0337079,0.0724638,0.0705882,0.109375,0.0273973,0.0841584
Siberian Rubythroat,0.0,0.0,0.0063291,0.0135135,0.0,0.0,0.0,0.0217391,0.0,0.0,0.0,0.0346535
White-tailed Robin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Himalayan Bluetail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Snowy-browed Flycatcher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0
Little Pied Flycatcher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rusty-tailed Flycatcher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Taiga Flycatcher,0.16,0.1859296,0.2341772,0.1621622,0.2068966,0.1616162,0.1685393,0.115942,0.1411765,0.125,0.2191781,0.2079208
Blue-fronted Redstart,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
White-capped Redstart,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black Redstart,0.0,0.0,0.0,0.0135135,0.0,0.040404,0.0786517,0.0434783,0.0352941,0.0625,0.0273973,0.0544554
Blue-capped Rock-Thrush,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blue Rock-Thrush,0.0,0.0,0.0063291,0.0,0.0,0.010101,0.0,0.0,0.0,0.0,0.0,0.0
Siberian Stonechat,0.03,0.0603015,0.0822785,0.0675676,0.1206897,0.1212121,0.1235955,0.1304348,0.1647059,0.109375,0.1643836,0.1435644
White-tailed Stonechat,0.0,0.0201005,0.0632911,0.0810811,0.0775862,0.1212121,0.0898876,0.173913,0.1294118,0.09375,0.109589,0.0742574
Pied Bushchat,0.0,0.0150754,0.0126582,0.0067568,0.0015,0.010101,0.0224719,0.0,0.0117647,0.0,0.0,0.009901
Gray Bushchat,0.0,0.0,0.0,0.0,0.0,0.0,0.011236,0.0,0.0,0.0,0.0,0.0
Pale-billed Flowerpecker,0.09,0.120603,0.1202532,0.1351351,0.0948276,0.0606061,0.0561798,0.057971,0.0941176,0.0625,0.0547945,0.1237624
Plain Flowerpecker,0.0,0.0050251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
flowerpecker sp.,0.0,0.0050251,0.0,0.0135135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ruby-cheeked Sunbird,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Purple-rumped Sunbird,0.03,0.0653266,0.0696203,0.0472973,0.0172414,0.020202,0.0224719,0.0289855,0.0235294,0.015625,0.0410959,0.0643564
Purple Sunbird,0.26,0.1959799,0.2151899,0.2297297,0.1982759,0.1919192,0.1685393,0.1956522,0.2588235,0.15625,0.2328767,0.2227723
Crimson Sunbird,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049505
sunbird sp.,0.0,0.0,0.0,0.0067568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Little Spiderhunter,0.0,0.0,0.0,0.0,0.0086207,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Streaked Weaver,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0235294,0.0,0.0,0.0
Baya Weaver,0.02,0.0502513,0.0253165,0.0067568,0.0344828,0.0505051,0.0449438,0.057971,0.0588235,0.09375,0.0684932,0.0940594
Black-breasted Weaver,0.0,0.0050251,0.0,0.0,0.0172414,0.010101,0.0,0.0144928,0.0235294,0.046875,0.0136986,0.009901
Indian Silverbill,0.02,0.0351759,0.0189873,0.0202703,0.0344828,0.020202,0.0898876,0.0434783,0.0235294,0.0625,0.0273973,0.039604
Scaly-breasted Munia,0.13,0.0753769,0.0949367,0.0945946,0.0689655,0.0505051,0.0786517,0.0869565,0.0352941,0.046875,0.0136986,0.039604
White-rumped Munia,0.03,0.0251256,0.0189873,0.0202703,0.0086207,0.010101,0.0,0.0289855,0.0235294,0.015625,0.0136986,0.0148515
Tricolored Munia,0.02,0.0603015,0.056962,0.0540541,0.0258621,0.010101,0.011236,0.0289855,0.0,0.015625,0.0,0.0049505
Chestnut Munia,0.01,0.0150754,0.0063291,0.027027,0.0344828,0.030303,0.0224719,0.0072464,0.0,0.015625,0.0,0.0
Red Avadavat,0.0,0.0251256,0.0253165,0.0608108,0.0517241,0.0505051,0.011236,0.0434783,0.0588235,0.0,0.0410959,0.009901
House Sparrow,0.37,0.3919598,0.3987342,0.3986486,0.387931,0.3232323,0.3370787,0.3695652,0.3882353,0.296875,0.3561644,0.3663366
Russet Sparrow,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0
Eurasian Tree Sparrow,0.0,0.0,0.0063291,0.0,0.0,0.010101,0.0,0.0,0.0,0.0,0.0,0.0015
Passer sp.,0.0,0.0,0.0189873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Forest Wagtail,0.0,0.0150754,0.0253165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gray Wagtail,0.0,0.040201,0.0632911,0.0135135,0.0603448,0.040404,0.0898876,0.0362319,0.0,0.09375,0.0410959,0.0346535
Western Yellow Wagtail,0.0,0.0,0.0063291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eastern Yellow Wagtail,0.06,0.0603015,0.0632911,0.1081081,0.112069,0.1616162,0.1573034,0.0869565,0.0941176,0.171875,0.1917808,0.1732673
Western/Eastern Yellow Wagtail,0.0,0.0100503,0.0,0.0202703,0.0172414,0.0,0.0,0.0217391,0.0,0.0,0.0273973,0.0346535
Citrine Wagtail,0.1,0.1507538,0.1582278,0.2297297,0.2068966,0.2323232,0.258427,0.2681159,0.2588235,0.296875,0.4109589,0.3267327
White-browed Wagtail,0.19,0.120603,0.1392405,0.2027027,0.1293103,0.1717172,0.1348315,0.1231884,0.0470588,0.109375,0.1232877,0.1534653
White Wagtail,0.34,0.3567839,0.3924051,0.4391892,0.4137931,0.4545455,0.4382022,0.4130435,0.4117647,0.46875,0.3835616,0.470297
wagtail sp.,0.0,0.0150754,0.0189873,0.0135135,0.0,0.0,0.011236,0.0289855,0.0015,0.0015,0.0,0.0049505
Richard's Pipit,0.01,0.0150754,0.0316456,0.027027,0.0172414,0.0505051,0.0337079,0.0652174,0.0470588,0.015625,0.0273973,0.039604
Paddyfield Pipit,0.02,0.1055276,0.1012658,0.1824324,0.1551724,0.2424242,0.2247191,0.2753623,0.2352941,0.25,0.2191781,0.2772277
Richard's/Paddyfield Pipit,0.0,0.0,0.0,0.0067568,0.0,0.010101,0.0,0.0217391,0.0,0.0,0.0,0.0148515
Long-billed Pipit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blyth's Pipit,0.0,0.0,0.0063291,0.0,0.0086207,0.010101,0.0,0.0217391,0.0235294,0.0,0.0136986,0.0445545
Rosy Pipit,0.0,0.0050251,0.0126582,0.0202703,0.0431034,0.040404,0.0786517,0.0507246,0.0588235,0.109375,0.0684932,0.0940594
Tree Pipit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0117647,0.0,0.0,0.0
Olive-backed Pipit,0.0,0.0251256,0.0189873,0.0135135,0.0086207,0.020202,0.0337079,0.0217391,0.0117647,0.0015,0.0,0.0445545
Red-throated Pipit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Water Pipit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pipit sp.,0.01,0.0150754,0.0063291,0.0067568,0.0,0.010101,0.0224719,0.0144928,0.0,0.0,0.0136986,0.0148515
Common Rosefinch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Crested Bunting,0.0,0.0050251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black-headed Bunting,0.01,0.0150754,0.0,0.0,0.0258621,0.0,0.0,0.0,0.0117647,0.046875,0.0,0.0049505
Red-headed Bunting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0148515
Chestnut-eared Bunting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yellow-breasted Bunting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Little Bunting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235,0.0,0.0,0.0
passerine sp.,0.0,0.0050251,0.0063291,0.0067568,0.0172414,0.0,0.0,0.0,0.0,0.0,0.0,0.0
